Commit Hash,ClassQualifiedName,Decor_Spaghetti_Code,Decor_Large_Class,Decor_Complex_Class
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.SigfoodMain,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.SigfoodSettings,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.SigfoodThread,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.ApplicationTest,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.Bewertung,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.CommentFragment,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.CommentThread,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.CustomMultiPartEntity,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.Hauptgericht,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.HttpMultipartClient,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.Kommentar,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.MealActivity,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.MealFragment,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.MensaEssen,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.PictureThread,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.RatingThread,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.SigfoodActivity,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.SigfoodApi,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.SigfoodMain,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.SigfoodSettings,0,0,0
c23f455609239c6681554011b07a7d9b1415ef5e,de.sigfood.SigfoodThread,0,0,0
320cb92339bf4cc713f7a7265846292f0d97b114,de.sigfood.ApplicationTest,0,0,0
