Commit,DW_Smell,IDS_Smell,IS_Smell,LT_Smell,MIM_Smell
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.28,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.29,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.3,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.31,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
0.32,0.0,0.0,3.0,0.0,31.33
